"model","year","borealization_index"
"ACCESS-ESM1-5",1957,-3.12884105963003
"ACCESS-ESM1-5",1958,-0.259465504563646
"ACCESS-ESM1-5",1958,-1.21762265954718
"ACCESS-ESM1-5",1958,-2.95680069392653
"ACCESS-ESM1-5",1958,-1.89805213973565
"ACCESS-ESM1-5",1959,-0.347037082103159
"ACCESS-ESM1-5",1959,-0.082168492423854
"ACCESS-ESM1-5",1959,-0.784532561900681
"ACCESS-ESM1-5",1959,-0.500538810860959
"ACCESS-ESM1-5",1960,-1.28967664519074
"ACCESS-ESM1-5",1960,-2.72205905401768
"ACCESS-ESM1-5",1960,-1.41135369655088
"ACCESS-ESM1-5",1960,-1.99401070936476
"ACCESS-ESM1-5",1961,-4.27192746170951
"ACCESS-ESM1-5",1961,-2.14769960290986
"ACCESS-ESM1-5",1961,-1.91626246310412
"ACCESS-ESM1-5",1961,-1.65158661993506
"ACCESS-ESM1-5",1962,-1.81428661173658
"ACCESS-ESM1-5",1962,-1.92931785190805
"ACCESS-ESM1-5",1962,-1.8154645186039
"ACCESS-ESM1-5",1962,-1.54443625090396
"ACCESS-ESM1-5",1963,-1.43902103098602
"ACCESS-ESM1-5",1963,-2.07390400583452
"ACCESS-ESM1-5",1963,-1.59025800830791
"ACCESS-ESM1-5",1963,-1.58903175745533
"ACCESS-ESM1-5",1964,-1.24525833061529
"ACCESS-ESM1-5",1964,-1.62665227572972
"ACCESS-ESM1-5",1964,-1.96588710109245
"ACCESS-ESM1-5",1964,-2.23386166749024
"ACCESS-ESM1-5",1965,-1.5758805950591
"ACCESS-ESM1-5",1965,-2.43845553238822
"ACCESS-ESM1-5",1965,-2.62275349201893
"ACCESS-ESM1-5",1965,-2.59768511220004
"ACCESS-ESM1-5",1966,-1.86866770813903
"ACCESS-ESM1-5",1966,-0.395228889680242
"ACCESS-ESM1-5",1966,-2.93039673455343
"ACCESS-ESM1-5",1966,-3.19686367838125
"ACCESS-ESM1-5",1967,-1.51767926594727
"ACCESS-ESM1-5",1967,-3.19613695676184
